timestamp,water_pressure_bar,outdoor_temp_c,circuit_flow_temp_c,energy_manager_state,circuit_state,connected,zone_name,zone_current_temp_c,zone_target_temp_c,zone_humidity_pct,zone_heating_state,dhw_current_temp_c,dhw_target_temp_c,dhw_operation_mode,dhw_current_special_function
2026-04-07 14:13:54,2.8,9.71,31.5,HEATING,HEATING,True,ZONE 1,18.625,19.0,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 15:43:06,2.5,9.07,30.0,STANDBY,STANDBY,True,ZONE 1,18.6875,17.5,,,37.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 16:38:52,2.5,6.94,53.0,STANDBY,STANDBY,True,ZONE 1,18.5,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 17:40:36,2.8,6.13,29.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 18:36:40,3.0,5.5,77.0,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,25.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 19:42:46,3.0,5.35,35.5,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,48.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 20:24:33,2.9,4.98,41.0,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 21:08:33,2.9,4.74,40.5,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 21:56:12,2.6,4.74,36.5,STANDBY,STANDBY,True,ZONE 1,18.625,18.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 22:29:38,2.5,4.81,32.5,STANDBY,STANDBY,True,ZONE 1,18.4375,17.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 23:06:20,2.4,4.78,29.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-07 23:53:20,2.4,4.6,26.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 01:15:22,2.9,4.22,41.0,HEATING,HEATING,True,ZONE 1,18.0,18.0,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 04:09:10,2.7,3.4,26.0,HEATING,HEATING,True,ZONE 1,17.625,18.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 05:56:03,3.0,3.65,46.0,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 07:06:27,2.4,5.1,32.5,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 08:18:55,2.4,6.15,27.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 09:42:51,2.4,7.52,22.5,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 10:43:04,2.7,8.59,35.0,HEATING,HEATING,True,ZONE 1,16.75,17.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 11:38:48,2.8,8.32,33.5,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 12:42:23,2.8,8.71,33.0,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 14:15:35,2.5,8.62,30.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 15:45:14,2.4,7.99,24.5,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 16:45:05,2.8,6.96,75.5,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,33.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 17:46:13,2.9,5.51,41.5,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,48.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 18:51:38,2.6,4.1,62.0,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 19:52:52,3.0,3.67,42.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,48.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 20:31:28,2.9,2.99,44.5,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 21:11:59,3.0,2.53,46.5,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 21:58:59,3.0,1.59,47.5,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 22:37:12,2.5,1.59,37.5,STANDBY,STANDBY,True,ZONE 1,18.4375,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 23:24:08,2.4,0.96,32.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-08 23:57:49,2.4,0.56,29.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 01:51:17,2.6,-0.92,39.0,STANDBY,STANDBY,True,ZONE 1,18.1875,18.0,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 04:22:53,2.7,-1.28,35.5,HEATING,HEATING,True,ZONE 1,17.5,18.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 06:04:41,2.5,0.41,37.0,STANDBY,STANDBY,True,ZONE 1,18.625,17.5,,,39.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 07:53:45,2.4,2.45,32.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 08:57:44,2.3,5.76,27.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 10:07:53,2.3,6.72,23.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,37.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 11:16:12,2.8,7.97,77.5,HEATING,HEATING,True,ZONE 1,17.375,17.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 12:04:52,2.7,7.86,31.0,HEATING,HEATING,True,ZONE 1,17.75,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 14:11:06,2.8,7.43,34.5,HEATING,HEATING,True,ZONE 1,17.125,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 15:53:03,2.8,6.79,34.5,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 16:55:29,2.4,5.89,29.0,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 17:52:37,2.7,4.8,32.0,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 18:44:42,2.8,4.42,40.5,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 19:50:16,2.5,3.77,36.5,STANDBY,STANDBY,True,ZONE 1,18.625,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 20:38:24,2.7,3.04,31.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 21:31:31,2.8,2.79,44.0,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,23.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 22:06:46,2.9,2.26,41.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,11.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 22:59:29,2.4,1.49,33.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,12.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-09 23:37:09,2.3,1.19,29.5,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,12.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 01:02:46,2.8,0.32,44.5,HEATING,HEATING,True,ZONE 1,17.75,18.0,,,12.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 04:16:34,2.8,-0.92,41.0,HEATING,HEATING,True,ZONE 1,17.1875,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 06:14:17,2.4,2.41,34.5,STANDBY,STANDBY,True,ZONE 1,19.125,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 07:59:08,2.4,5.61,45.0,STANDBY,STANDBY,True,ZONE 1,17.5,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 09:07:58,2.3,6.73,32.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 10:15:58,2.3,8.97,27.5,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 11:13:02,2.3,8.36,24.5,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 11:58:46,2.7,10.34,79.5,STANDBY,STANDBY,True,ZONE 1,17.5,17.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 13:05:54,2.8,9.63,38.0,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 14:20:16,2.4,9.6,29.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 15:12:43,2.3,10.59,26.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 16:06:45,2.3,9.66,24.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 17:05:31,2.6,9.25,23.5,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 17:59:17,2.7,6.9,37.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 18:51:45,2.7,5.77,34.0,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 19:35:23,2.8,5.49,70.5,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,31.0,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-10 20:18:22,2.8,3.92,44.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 21:01:35,2.9,3.47,46.0,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 21:52:50,2.8,3.54,44.5,STANDBY,STANDBY,True,ZONE 1,18.625,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 22:24:39,2.4,3.45,35.0,STANDBY,STANDBY,True,ZONE 1,18.5,17.5,,,28.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 23:02:22,2.3,3.46,32.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,28.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-10 23:50:52,2.3,3.98,28.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,28.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 01:10:59,2.8,3.91,43.0,HEATING,HEATING,True,ZONE 1,18.0,18.0,,,28.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 03:46:37,2.2,3.66,25.0,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,26.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 05:17:25,2.8,3.39,45.0,HEATING,HEATING,True,ZONE 1,17.8125,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 06:36:17,2.8,4.61,42.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 07:37:53,2.8,6.81,43.0,HEATING,HEATING,True,ZONE 1,17.75,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 08:24:20,2.8,7.41,39.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 09:06:43,2.5,8.16,36.0,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 09:55:36,2.7,8.59,33.5,HEATING,HEATING,True,ZONE 1,17.5625,17.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 10:23:11,2.4,9.26,30.5,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 11:01:18,2.3,10.05,28.5,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 11:43:49,2.3,10.61,26.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 12:00:23,2.3,10.61,25.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 13:20:56,2.7,11.24,40.5,HEATING,HEATING,True,ZONE 1,16.375,18.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 14:05:35,2.7,11.34,34.0,HEATING,HEATING,True,ZONE 1,16.875,17.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 14:53:45,2.7,11.33,32.5,HEATING,HEATING,True,ZONE 1,16.375,17.5,,,37.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 15:22:30,2.7,11.78,60.0,HEATING,HEATING,True,ZONE 1,17.1875,17.5,,,38.0,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-11 15:54:02,2.7,11.69,31.0,HEATING,HEATING,True,ZONE 1,17.375,17.5,,,44.5,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-11 16:22:22,2.7,11.69,27.5,HEATING,HEATING,True,ZONE 1,17.5625,17.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 17:02:35,2.7,11.42,28.5,HEATING,HEATING,True,ZONE 1,17.5625,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 17:48:36,2.7,9.1,30.5,HEATING,HEATING,True,ZONE 1,17.75,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 18:26:54,2.7,9.1,34.5,HEATING,HEATING,True,ZONE 1,17.5625,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 19:09:57,2.7,6.69,36.5,HEATING,HEATING,True,ZONE 1,17.8125,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 19:48:21,2.8,5.74,36.5,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 20:19:13,2.8,5.74,42.5,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 20:58:14,2.7,5.3,42.0,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 21:28:56,2.8,4.79,44.5,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 21:56:10,2.8,4.03,35.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 22:21:33,2.4,3.72,33.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 22:59:44,2.3,3.42,30.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-11 23:35:42,2.3,3.42,27.5,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 00:04:04,2.6,3.06,26.0,HEATING,HEATING,True,ZONE 1,17.5625,18.0,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 03:44:49,2.2,1.52,28.5,STANDBY,STANDBY,True,ZONE 1,17.5625,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 05:45:40,2.3,4.68,36.0,STANDBY,STANDBY,True,ZONE 1,21.5625,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 06:58:14,2.2,6.32,29.0,STANDBY,STANDBY,True,ZONE 1,18.625,18.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 08:01:26,2.6,10.32,36.5,HEATING,HEATING,True,ZONE 1,16.875,18.5,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 09:03:21,2.3,12.2,26.5,STANDBY,STANDBY,True,ZONE 1,16.5625,16.0,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 09:58:29,2.2,12.48,24.0,STANDBY,STANDBY,True,ZONE 1,16.375,16.0,,,35.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 10:36:03,2.2,13.26,22.5,STANDBY,STANDBY,True,ZONE 1,16.25,16.0,,,35.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 11:20:44,2.6,13.66,70.5,STANDBY,STANDBY,True,ZONE 1,16.25,16.0,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 11:54:34,2.6,13.85,30.0,HEATING,HEATING,True,ZONE 1,16.5,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 12:34:16,2.7,14.87,32.5,HEATING,HEATING,True,ZONE 1,16.875,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 13:46:56,2.6,14.94,31.5,HEATING,HEATING,True,ZONE 1,16.9375,18.5,,,37.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 14:27:00,2.6,14.37,24.5,HEATING,HEATING,True,ZONE 1,16.875,17.5,,,36.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 15:02:33,2.6,14.29,24.5,HEATING,HEATING,True,ZONE 1,17.375,17.5,,,34.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 15:50:50,2.6,14.06,27.0,HEATING,HEATING,True,ZONE 1,17.625,18.0,,,32.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 16:25:00,2.6,13.96,25.0,HEATING,HEATING,True,ZONE 1,17.5625,18.0,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 17:03:08,2.6,13.44,26.0,HEATING,HEATING,True,ZONE 1,17.625,18.0,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 17:51:10,2.6,11.24,30.5,HEATING,HEATING,True,ZONE 1,17.8125,18.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 18:30:45,2.6,10.32,36.0,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 19:21:42,2.7,9.43,40.0,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 19:57:37,2.7,9.25,39.5,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 20:29:49,2.7,8.76,38.5,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 21:01:40,2.6,8.49,35.5,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 21:49:42,2.7,7.55,41.5,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 22:21:15,2.3,7.34,33.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 23:01:41,2.2,7.0,30.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-12 23:50:18,2.2,6.32,27.0,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 01:21:55,2.7,4.97,40.5,HEATING,HEATING,True,ZONE 1,17.9375,18.0,,,39.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 04:37:52,2.3,3.79,30.5,STANDBY,STANDBY,True,ZONE 1,17.75,17.0,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 06:34:56,2.2,5.85,24.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.0,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 08:34:50,2.1,9.58,20.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 10:21:53,2.1,12.51,18.5,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,42.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 11:48:48,2.1,13.29,17.5,STANDBY,STANDBY,True,ZONE 1,17.625,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 12:57:19,2.5,13.79,32.5,HEATING,HEATING,True,ZONE 1,17.8125,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 14:28:54,2.2,13.48,26.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 15:55:25,2.1,13.16,22.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 16:52:04,2.2,12.47,53.5,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 17:53:00,2.6,11.7,33.5,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 18:58:16,2.7,10.38,37.5,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,45.5,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-13 20:03:48,2.6,9.69,37.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 21:07:15,2.6,9.76,30.0,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,43.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 22:00:20,2.6,9.14,39.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 22:45:43,2.2,8.93,31.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-13 23:29:09,2.2,8.49,28.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 00:06:23,2.5,8.49,26.5,HEATING,HEATING,True,ZONE 1,17.8125,18.0,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 03:39:08,2.2,7.71,39.5,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 05:49:34,2.6,8.16,36.5,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 07:15:06,2.2,9.8,30.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 08:54:02,2.1,11.6,24.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 10:05:14,2.1,13.07,21.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 11:18:08,2.1,14.22,20.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 12:11:38,2.5,14.13,29.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 14:09:41,2.2,14.22,27.0,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 15:37:04,2.1,14.47,23.5,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 16:44:56,2.1,14.15,21.5,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 17:49:05,2.6,13.03,34.5,HEATING,HEATING,True,ZONE 1,17.9375,18.5,,,48.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 18:56:05,2.6,12.47,30.5,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,42.5,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-14 19:59:26,2.6,12.12,32.5,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 20:54:26,2.6,11.57,31.5,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 21:40:32,2.6,10.86,30.0,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 22:29:44,2.2,10.89,31.5,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 23:11:43,2.2,10.96,28.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-14 23:57:33,2.2,10.58,26.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 01:59:27,2.5,10.04,36.0,HEATING,HEATING,True,ZONE 1,17.9375,18.0,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 04:45:44,2.5,9.69,30.0,HEATING,HEATING,True,ZONE 1,18.0625,18.5,,,43.0,45.0,TIME_CONTROLLED,REGULAR
